Tcom,t,p,kappa
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.151944751932534
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.159068058447316
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.166201213960514
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.173344232089789
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.180497126471636
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.187659910761385
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.194832598633268
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.202015203780415
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.209207739914888
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.216410220767709
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.2236226600888855
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.230845071647436
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.238077469231417
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.245319866647954
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.252572277723245
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.259834716302625
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.267107196250563
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.2743897314506984
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.281682335805868
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.288985023238132
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.296297807688797
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.303620703118451
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.310953723506972
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.31829688285358
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.325650195176847
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.333013674514726
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.340387334924582
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.347771190483215
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.355165255286887
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.362569543451358
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.369984069111888
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.377408846423297
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.38484388955997
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.392289212715889
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.399744830104666
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.407210755959561
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.414687004533515
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.422173590099175
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.429670526948929
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.4371778293949085
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.44469551176905
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.452223588423101
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.459762073728653
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.4673109820771675
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.474870327880004
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.4824401255684485
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.490020389593746
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.497611134427103
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.505212374559757
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.512824124502969
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.520446398788071
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.52807921196648
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.535722578609738
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.543376513309531
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.551041030677728
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.558716145346381
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.566401871967792
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.574098225214516
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.581805219779396
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.589522870375586
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.597251191736589
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.604990198616275
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.6127399057889145
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.62050032804921
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.628271480212304
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.636053377113842
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.6438460336099725
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.651649464577386
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.659463684913345
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.667288709535706
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.675124553382952
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.682971231414228
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.690828758609346
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.698697149968842
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.706576420513992
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.7144665852868375
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.72236765935022
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.730279657787807
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.738202595704121
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.7461364882245745
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.7540813504954755
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.762037197684092
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.770004044978656
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.7779819075884
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.785970800743587
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.793970739695536
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.801981739716653
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.810003816100462
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.818036984161638
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.826081259236011
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.834136656680635
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.842203191873791
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.850280880215022
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.858369737125164
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.8664697780463735
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.874581018442158
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.882703473797413
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.890837159618425
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.898982091432938
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.907138284790159
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.915305755260796
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.923484518437084
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.931674589932816
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.939875985383376
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.948088720445768
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.9563128107986305
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.964548272142296
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.972795120198798
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.981053370711909
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.989323039447171
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],5.9976041421919195
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.005896694755324
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.014200712968409
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.022516212684095
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.030843209777202
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.039181720144519
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.047531759704807
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.0558933443988385
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.064266490189425
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.07265121306145
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.081047529021898
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.089455454099891
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.0978750043466965
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.106306195835793
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.114749044662876
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.123203566945896
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.131669778825089
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.140147696463008
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.148637336044553
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.157138713777005
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.165651845890041
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.174176748635792
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.182713438288854
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.191261931146327
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.1998222435278425
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.208394391775598
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.216978392254384
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.225574261351626
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.234182015477387
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.2428016710644405
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.251433244568272
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.2600767524671195
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.268732211262005
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.277399637476767
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.286079047658088
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.29477045837553
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.303473886221571
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.312189347811611
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.3209168597840435
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.329656438800259
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.338408101544687
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.347171864724822
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.355947745071262
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.364735759337738
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.373535924301149
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.382348256761574
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.391172773542337
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.400009491490019
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.408858427474493
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.417719598388955
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.426593021149961
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.435478712697456
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.4443766899948125
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.453286970028838
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.462209569809847
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.471144506371665
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.480091796771672
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.489051458090829
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.498023507433717
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.507007961928565
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.516004838727284
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.525014155005506
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.534035927962593
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.543070174821707
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.552116912829815
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.561176159257732
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.570247931400153
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.5793322465756825
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.588429122126874
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.5975385754202645
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.606660623846382
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.615795284819822
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.624942575779249
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.63410251418744
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.643275117531315
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.652460403321977
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.661658389094734
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.670869092409153
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.680092530849052
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.689328722022587
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.6985776835622515
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.707839433124917
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.717113988391871
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.726401367068844
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.735701586886051
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.745014665598219
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.754340620984633
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.7636794708491355
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.773031233020212
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.7823959253509845
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.791773565719267
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.801164172027586
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.810567762203224
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.81998435419825
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.829413965989561
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.838856615578888
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.848312320992876
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.857781100283082
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.867262971526028
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.876757952823224
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.886266062301212
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.895787318111595
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.9053217384310805
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.914869341461485
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.924430145429816
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.934004168588272
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.94359142921429
0.6146649343509502,[0.02899614 0.01209814 0.03452001 0.34470609 0.19434455],[1. 1. 1. 1. 1.],6.9531919456105795
