F,Tcmp,kappa
[0.3 0.3 0.3 0.3 0.3],0.63,0.0017402997684605615
[0.3 0.3 0.3 0.3 0.3],0.63,0.0017427059838365508
[0.3 0.3 0.3 0.3 0.3],0.63,0.0017451155261522667
[0.3 0.3 0.3 0.3 0.3],0.63,0.001747528400007683
[0.3 0.3 0.3 0.3 0.3],0.63,0.0017499446100091355
[0.3 0.3 0.3 0.3 0.3],0.63,0.0017523641607693234
[0.3 0.3 0.3 0.3 0.3],0.63,0.0017547870569073294
[0.3 0.3 0.3 0.3 0.3],0.63,0.0017572133030486208
[0.3 0.3 0.3 0.3 0.3],0.63,0.00175964290382506
[0.3 0.3 0.3 0.3 0.3],0.63,0.001762075863874914
[0.3 0.3 0.3 0.3 0.3],0.63,0.0017645121878428623
[0.3 0.3 0.3 0.3 0.3],0.63,0.001766951880380009
[0.3 0.3 0.3 0.3 0.3],0.63,0.001769394946143883
[0.3 0.3 0.3 0.3 0.3],0.63,0.0017718413897984584
[0.3 0.3 0.3 0.3 0.3],0.63,0.001774291216014156
[0.3 0.3 0.3 0.3 0.3],0.63,0.001776744429467855
[0.3 0.3 0.3 0.3 0.3],0.63,0.0017792010348428996
[0.3 0.3 0.3 0.3 0.3],0.63,0.0017816610368291104
[0.3 0.3 0.3 0.3 0.3],0.63,0.0017841244401227922
[0.3 0.3 0.3 0.3 0.3],0.63,0.001786591249426743
[0.3 0.3 0.3 0.3 0.3],0.63,0.001789061469450265
[0.3 0.3 0.3 0.3 0.3],0.63,0.0017915351049091661
[0.3 0.3 0.3 0.3 0.3],0.63,0.0017940121605257802
[0.3 0.3 0.3 0.3 0.3],0.63,0.0017964926410289682
[0.3 0.3 0.3 0.3 0.3],0.63,0.0017989765511541298
[0.3 0.3 0.3 0.3 0.3],0.63,0.001801463895643212
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018039546792447182
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018064489067137171
[0.3 0.3 0.3 0.3 0.3],0.63,0.001808946582811854
[0.3 0.3 0.3 0.3 0.3],0.63,0.001811447712307352
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018139522999750333
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018164603505963193
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018189718689592426
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018214868598584563
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018240053280952422
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018265272784775215
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018290527158198618
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018315816449434906
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018341140706762949
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018366499978528432
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018391894313143863
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018417323759088687
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018442788364909383
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018468288179219546
[0.3 0.3 0.3 0.3 0.3],0.63,0.001849382325070001
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018519393628098858
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018544999360231632
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018570640495981351
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018596317084298621
[0.3 0.3 0.3 0.3 0.3],0.63,0.001862202917420173
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018647776814776733
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018673560055177567
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018699378944626124
[0.3 0.3 0.3 0.3 0.3],0.63,0.001872523353241235
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018751123867894364
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018777050000498474
[0.3 0.3 0.3 0.3 0.3],0.63,0.001880301197971938
[0.3 0.3 0.3 0.3 0.3],0.63,0.00188290098551202
[0.3 0.3 0.3 0.3 0.3],0.63,0.001885504367633258
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018881113493056784
[0.3 0.3 0.3 0.3 0.3],0.63,0.00189072193550618
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018933361312185447
[0.3 0.3 0.3 0.3 0.3],0.63,0.0018959539414334392
[0.3 0.3 0.3 0.3 0.3],0.63,0.001898575371148436
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019012004253680164
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019038291091035804
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019064614273734575
[0.3 0.3 0.3 0.3 0.3],0.63,0.001909097385202915
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019117369876241691
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019143802396763933
[0.3 0.3 0.3 0.3 0.3],0.63,0.001917027146405731
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019196777128652961
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019223319441151955
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019249898452225302
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019276514212614073
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019303166773129495
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019329856184653051
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019356582498136572
[0.3 0.3 0.3 0.3 0.3],0.63,0.001938334576460236
[0.3 0.3 0.3 0.3 0.3],0.63,0.00194101460351432
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019436983360922584
[0.3 0.3 0.3 0.3 0.3],0.63,0.001946385779317472
[0.3 0.3 0.3 0.3 0.3],0.63,0.001949076938320466
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019517718182388386
[0.3 0.3 0.3 0.3 0.3],0.63,0.001954470424217292
[0.3 0.3 0.3 0.3 0.3],0.63,0.001957172761407642
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019598788349688267
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019625886500669195
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019653022118751307
[0.3 0.3 0.3 0.3 0.3],0.63,0.001968019525573829
[0.3 0.3 0.3 0.3 0.3],0.63,0.001970740596350545
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019734654293999798
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019761940299240183
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019789264031317374
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019816625542394186
[0.3 0.3 0.3 0.3 0.3],0.63,0.001984402488470549
[0.3 0.3 0.3 0.3 0.3],0.63,0.001987146211055844
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019898937272332506
[0.3 0.3 0.3 0.3 0.3],0.63,0.001992645042247956
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019954001613524002
[0.3 0.3 0.3 0.3 0.3],0.63,0.0019981590898062868
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020009218328765903
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020036883958375676
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020064587839707685
[0.3 0.3 0.3 0.3 0.3],0.63,0.002009233002565048
[0.3 0.3 0.3 0.3 0.3],0.63,0.002012011056916566
[0.3 0.3 0.3 0.3 0.3],0.63,0.002014792952328812
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020175786941126067
[0.3 0.3 0.3 0.3 0.3],0.63,0.002020368287586113
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020231617380748477
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020259590509116906
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020287602314368962
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020315652849980984
[0.3 0.3 0.3 0.3 0.3],0.63,0.002034374216950329
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020371870326560235
[0.3 0.3 0.3 0.3 0.3],0.63,0.002040003737485031
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020428243368146247
[0.3 0.3 0.3 0.3 0.3],0.63,0.002045648836029514
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020484772405218524
[0.3 0.3 0.3 0.3 0.3],0.63,0.002051309555691249
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020541457869447804
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020569859396969946
[0.3 0.3 0.3 0.3 0.3],0.63,0.00205983001936993
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020626780313931213
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020655299812036092
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020683858742459533
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020712457159722396
[0.3 0.3 0.3 0.3 0.3],0.63,0.002074109511842093
[0.3 0.3 0.3 0.3 0.3],0.63,0.00207697726732269
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020798489878887582
[0.3 0.3 0.3 0.3 0.3],0.63,0.002082724679022603
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020856043462141064
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020884879949607414
[0.3 0.3 0.3 0.3 0.3],0.63,0.0020913756307675826
[0.3 0.3 0.3 0.3 0.3],0.63,0.002094267259147315
[0.3 0.3 0.3 0.3 0.3],0.63,0.002097162885620247
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021000625157143182
[0.3 0.3 0.3 0.3 0.3],0.63,0.002102966154965115
[0.3 0.3 0.3 0.3 0.3],0.63,0.00210587380891587
[0.3 0.3 0.3 0.3 0.3],0.63,0.002108785483117487
[0.3 0.3 0.3 0.3 0.3],0.63,0.002111701183128543
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021146209145152988
[0.3 0.3 0.3 0.3 0.3],0.63,0.002117544682851714
[0.3 0.3 0.3 0.3 0.3],0.63,0.002120472493719453
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021234043527079004
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021263402654141624
[0.3 0.3 0.3 0.3 0.3],0.63,0.002129280237443091
[0.3 0.3 0.3 0.3 0.3],0.63,0.002132224274407285
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021351723819271035
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021381245656306763
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021410808311539157
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021440411841405255
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021470056302420135
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021499741751177014
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021529468244347373
[0.3 0.3 0.3 0.3 0.3],0.63,0.002155923583868099
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021589044591006174
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021618894558229785
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021648785797337357
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021678718365393222
[0.3 0.3 0.3 0.3 0.3],0.63,0.002170869231954061
[0.3 0.3 0.3 0.3 0.3],0.63,0.002173870771700179
[0.3 0.3 0.3 0.3 0.3],0.63,0.002176876461507807
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021798863071150055
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021829003142677665
[0.3 0.3 0.3 0.3 0.3],0.63,0.002185918488720028
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021889408362336807
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021919673625785847
[0.3 0.3 0.3 0.3 0.3],0.63,0.002194998073532577
[0.3 0.3 0.3 0.3 0.3],0.63,0.0021980329748814828
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022010720724191294
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022041153719473483
[0.3 0.3 0.3 0.3 0.3],0.63,0.002207162879276
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022102146002229753
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022132705406142086
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022163307062836902
[0.3 0.3 0.3 0.3 0.3],0.63,0.002219395103073477
[0.3 0.3 0.3 0.3 0.3],0.63,0.002222463736833703
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022255366134225924
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022286137387064636
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022316951185597515
[0.3 0.3 0.3 0.3 0.3],0.63,0.002234780758865013
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022378706655129367
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022409648444023564
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022440633014402626
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022471660425418117
[0.3 0.3 0.3 0.3 0.3],0.63,0.00225027307363034
[0.3 0.3 0.3 0.3 0.3],0.63,0.002253384400637375
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022565000295026393
[0.3 0.3 0.3 0.3 0.3],0.63,0.002259619966174074
[0.3 0.3 0.3 0.3 0.3],0.63,0.002262744216607843
[0.3 0.3 0.3 0.3 0.3],0.63,0.002265872786768344
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022690056826282228
[0.3 0.3 0.3 0.3 0.3],0.63,0.002272142910168382
[0.3 0.3 0.3 0.3 0.3],0.63,0.002275284475377997
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022784303842545164
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022815806428036884
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022847352570395624
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022878942329845036
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022910575766692037
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022942252941326926
[0.3 0.3 0.3 0.3 0.3],0.63,0.0022973973914223508
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023005738745939183
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023037547497115106
[0.3 0.3 0.3 0.3 0.3],0.63,0.002306940022847628
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023101297000831605
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023133237875074134
[0.3 0.3 0.3 0.3 0.3],0.63,0.002316522291218108
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023197252173213978
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023229325719318775
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023261443611725975
[0.3 0.3 0.3 0.3 0.3],0.63,0.002329360591175076
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023325812680793007
[0.3 0.3 0.3 0.3 0.3],0.63,0.002335806398033758
[0.3 0.3 0.3 0.3 0.3],0.63,0.002339035987195432
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023422700417298184
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023455085678109402
[0.3 0.3 0.3 0.3 0.3],0.63,0.002348751571621355
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023519990593521695
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023552510372030497
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023585075113822366
[0.3 0.3 0.3 0.3 0.3],0.63,0.002361768488106548
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023650339736014043
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023683039741008304
[0.3 0.3 0.3 0.3 0.3],0.63,0.002371578495847471
[0.3 0.3 0.3 0.3 0.3],0.63,0.002374857545092603
[0.3 0.3 0.3 0.3 0.3],0.63,0.002378141128096146
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023814292511266737
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023847219204614317
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023880191423863357
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023913209231960003
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023946272691937414
[0.3 0.3 0.3 0.3 0.3],0.63,0.0023979381866915898
[0.3 0.3 0.3 0.3 0.3],0.63,0.0024012536820103036
[0.3 0.3 0.3 0.3 0.3],0.63,0.0024045737614793797
[0.3 0.3 0.3 0.3 0.3],0.63,0.002407898431437068
[0.3 0.3 0.3 0.3 0.3],0.63,0.00241122769823038
[0.3 0.3 0.3 0.3 0.3],0.63,0.002414561568215107
[0.3 0.3 0.3 0.3 0.3],0.63,0.0024179000477558194
[0.3 0.3 0.3 0.3 0.3],0.63,0.002421243143225896
[0.3 0.3 0.3 0.3 0.3],0.63,0.0024245908610075243
[0.3 0.3 0.3 0.3 0.3],0.63,0.0024279432074917166
[0.3 0.3 0.3 0.3 0.3],0.63,0.002431300189078322
[0.3 0.3 0.3 0.3 0.3],0.63,0.0024346618121760377
[0.3 0.3 0.3 0.3 0.3],0.63,0.0024380280832024246
[0.3 0.3 0.3 0.3 0.3],0.63,0.002441399008583909
[0.3 0.3 0.3 0.3 0.3],0.63,0.0024447745947558113
[0.3 0.3 0.3 0.3 0.3],0.63,0.0024481548481623456
[0.3 0.3 0.3 0.3 0.3],0.63,0.002451539775256637
[0.3 0.3 0.3 0.3 0.3],0.63,0.002454929382500733
[0.3 0.3 0.3 0.3 0.3],0.63,0.002458323676365615
[0.3 0.3 0.3 0.3 0.3],0.63,0.0024617226633312124
[0.3 0.3 0.3 0.3 0.3],0.63,0.002465126349886414
[0.3 0.3 0.3 0.3 0.3],0.63,0.002468534742529079
[0.3 0.3 0.3 0.3 0.3],0.63,0.002471947847766056
[0.3 0.3 0.3 0.3 0.3],0.63,0.00247536567211318
[0.3 0.3 0.3 0.3 0.3],0.63,0.002478788222095304
[0.3 0.3 0.3 0.3 0.3],0.63,0.0024822155042462995
[0.3 0.3 0.3 0.3 0.3],0.63,0.0024856475251090735
[0.3 0.3 0.3 0.3 0.3],0.63,0.0024890842912355772
[0.3 0.3 0.3 0.3 0.3],0.63,0.0024925258091868224
[0.3 0.3 0.3 0.3 0.3],0.63,0.002495972085532894
[0.3 0.3 0.3 0.3 0.3],0.63,0.002499423126852955
[0.3 0.3 0.3 0.3 0.3],0.63,0.0025028789397352705
[0.3 0.3 0.3 0.3 0.3],0.63,0.002506339530777214
[0.3 0.3 0.3 0.3 0.3],0.63,0.0025098049065852804
[0.3 0.3 0.3 0.3 0.3],0.63,0.002513275073775098
[0.3 0.3 0.3 0.3 0.3],0.63,0.0025167500389714436
[0.3 0.3 0.3 0.3 0.3],0.63,0.0025202298088082527
[0.3 0.3 0.3 0.3 0.3],0.63,0.002523714389928634
[0.3 0.3 0.3 0.3 0.3],0.63,0.0025272037889848826
[0.3 0.3 0.3 0.3 0.3],0.63,0.0025306980126384854
[0.3 0.3 0.3 0.3 0.3],0.63,0.002534197067560146
[0.3 0.3 0.3 0.3 0.3],0.63,0.002537700960429789
[0.3 0.3 0.3 0.3 0.3],0.63,0.0025412096979365753
[0.3 0.3 0.3 0.3 0.3],0.63,0.0025447232867789145
[0.3 0.3 0.3 0.3 0.3],0.63,0.0025482417336644774
[0.3 0.3 0.3 0.3 0.3],0.63,0.002551765045310212
[0.3 0.3 0.3 0.3 0.3],0.63,0.0025552932284423446
[0.3 0.3 0.3 0.3 0.3],0.63,0.002558826289796412
[0.3 0.3 0.3 0.3 0.3],0.63,0.002562364236117258
[0.3 0.3 0.3 0.3 0.3],0.63,0.0025659070741590535
[0.3 0.3 0.3 0.3 0.3],0.63,0.002569454810685309
[0.3 0.3 0.3 0.3 0.3],0.63,0.0025730074524688853
[0.3 0.3 0.3 0.3 0.3],0.63,0.0025765650062920076
[0.3 0.3 0.3 0.3 0.3],0.63,0.0025801274789462795
[0.3 0.3 0.3 0.3 0.3],0.63,0.0025836948772326937
[0.3 0.3 0.3 0.3 0.3],0.63,0.00258726720796165
[0.3 0.3 0.3 0.3 0.3],0.63,0.0025908444779529556
[0.3 0.3 0.3 0.3 0.3],0.63,0.002594426694035856
[0.3 0.3 0.3 0.3 0.3],0.63,0.0025980138630490365
[0.3 0.3 0.3 0.3 0.3],0.63,0.002601605991840637
[0.3 0.3 0.3 0.3 0.3],0.63,0.0026052030872682655
[0.3 0.3 0.3 0.3 0.3],0.63,0.002608805156199014
[0.3 0.3 0.3 0.3 0.3],0.63,0.002612412205509469
[0.3 0.3 0.3 0.3 0.3],0.63,0.0026160242420857193
[0.3 0.3 0.3 0.3 0.3],0.63,0.002619641272823381
[0.3 0.3 0.3 0.3 0.3],0.63,0.002623263304627603
[0.3 0.3 0.3 0.3 0.3],0.63,0.0026268903444130803
[0.3 0.3 0.3 0.3 0.3],0.63,0.00263052239910407
[0.3 0.3 0.3 0.3 0.3],0.63,0.002634159475634401
[0.3 0.3 0.3 0.3 0.3],0.63,0.002637801580947491
[0.3 0.3 0.3 0.3 0.3],0.63,0.0026414487219963575
[0.3 0.3 0.3 0.3 0.3],0.63,0.0026451009057436308
[0.3 0.3 0.3 0.3 0.3],0.63,0.0026487581391615713
[0.3 0.3 0.3 0.3 0.3],0.63,0.002652420429232072
[0.3 0.3 0.3 0.3 0.3],0.63,0.0026560877829466868
[0.3 0.3 0.3 0.3 0.3],0.63,0.0026597602073066334
[0.3 0.3 0.3 0.3 0.3],0.63,0.0026634377093228104
[0.3 0.3 0.3 0.3 0.3],0.63,0.0026671202960158093
[0.3 0.3 0.3 0.3 0.3],0.63,0.0026708079744159298
[0.3 0.3 0.3 0.3 0.3],0.63,0.002674500751563194
[0.3 0.3 0.3 0.3 0.3],0.63,0.0026781986345073483
[0.3 0.3 0.3 0.3 0.3],0.63,0.002681901630307897
[0.3 0.3 0.3 0.3 0.3],0.63,0.002685609746034101
[0.3 0.3 0.3 0.3 0.3],0.63,0.002689322988764996
[0.3 0.3 0.3 0.3 0.3],0.63,0.0026930413655894053
[0.3 0.3 0.3 0.3 0.3],0.63,0.0026967648836059527
[0.3 0.3 0.3 0.3 0.3],0.63,0.002700493549923079
[0.3 0.3 0.3 0.3 0.3],0.63,0.0027042273716590508
[0.3 0.3 0.3 0.3 0.3],0.63,0.0027079663559419816
[0.3 0.3 0.3 0.3 0.3],0.63,0.0027117105099098314
[0.3 0.3 0.3 0.3 0.3],0.63,0.002715459840710438
[0.3 0.3 0.3 0.3 0.3],0.63,0.002719214355501518
[0.3 0.3 0.3 0.3 0.3],0.63,0.0027229740614506874
[0.3 0.3 0.3 0.3 0.3],0.63,0.0027267389657354697
[0.3 0.3 0.3 0.3 0.3],0.63,0.002730509075543314
[0.3 0.3 0.3 0.3 0.3],0.63,0.002734284398071609
[0.3 0.3 0.3 0.3 0.3],0.63,0.002738064940527687
[0.3 0.3 0.3 0.3 0.3],0.63,0.0027418507101288534
[0.3 0.3 0.3 0.3 0.3],0.63,0.0027456417141023906
[0.3 0.3 0.3 0.3 0.3],0.63,0.0027494379596855727
[0.3 0.3 0.3 0.3 0.3],0.63,0.002753239454125681
[0.3 0.3 0.3 0.3 0.3],0.63,0.002757046204680017
[0.3 0.3 0.3 0.3 0.3],0.63,0.0027608582186159163
[0.3 0.3 0.3 0.3 0.3],0.63,0.0027646755032107633
[0.3 0.3 0.3 0.3 0.3],0.63,0.002768498065752004
[0.3 0.3 0.3 0.3 0.3],0.63,0.0027723259135371625
[0.3 0.3 0.3 0.3 0.3],0.63,0.002776159053873846
[0.3 0.3 0.3 0.3 0.3],0.63,0.0027799974940797725
[0.3 0.3 0.3 0.3 0.3],0.63,0.0027838412414827756
[0.3 0.3 0.3 0.3 0.3],0.63,0.00278769030342082
[0.3 0.3 0.3 0.3 0.3],0.63,0.002791544687242017
[0.3 0.3 0.3 0.3 0.3],0.63,0.002795404400304638
[0.3 0.3 0.3 0.3 0.3],0.63,0.0027992694499771303
[0.3 0.3 0.3 0.3 0.3],0.63,0.0028031398436381204
[0.3 0.3 0.3 0.3 0.3],0.63,0.002807015588676446
[0.3 0.3 0.3 0.3 0.3],0.63,0.0028108966924911584
[0.3 0.3 0.3 0.3 0.3],0.63,0.0028147831624915384
[0.3 0.3 0.3 0.3 0.3],0.63,0.002818675006097111
[0.3 0.3 0.3 0.3 0.3],0.63,0.0028225722307376614
[0.3 0.3 0.3 0.3 0.3],0.63,0.002826474843853245
[0.3 0.3 0.3 0.3 0.3],0.63,0.0028303828528942064
[0.3 0.3 0.3 0.3 0.3],0.63,0.0028342962653211934
[0.3 0.3 0.3 0.3 0.3],0.63,0.00283821508860516
[0.3 0.3 0.3 0.3 0.3],0.63,0.0028421393302273997
[0.3 0.3 0.3 0.3 0.3],0.63,0.002846068997679546
[0.3 0.3 0.3 0.3 0.3],0.63,0.0028500040984635916
[0.3 0.3 0.3 0.3 0.3],0.63,0.0028539446400919007
[0.3 0.3 0.3 0.3 0.3],0.63,0.002857890630087226
[0.3 0.3 0.3 0.3 0.3],0.63,0.0028618420759827195
[0.3 0.3 0.3 0.3 0.3],0.63,0.0028657989853219535
[0.3 0.3 0.3 0.3 0.3],0.63,0.0028697613656589204
[0.3 0.3 0.3 0.3 0.3],0.63,0.002873729224558067
[0.3 0.3 0.3 0.3 0.3],0.63,0.002877702569594295
[0.3 0.3 0.3 0.3 0.3],0.63,0.0028816814083529804
[0.3 0.3 0.3 0.3 0.3],0.63,0.0028856657484299863
[0.3 0.3 0.3 0.3 0.3],0.63,0.0028896555974316793
[0.3 0.3 0.3 0.3 0.3],0.63,0.002893650962974941
[0.3 0.3 0.3 0.3 0.3],0.63,0.0028976518526871863
[0.3 0.3 0.3 0.3 0.3],0.63,0.002901658274206378
[0.3 0.3 0.3 0.3 0.3],0.63,0.0029056702351810317
[0.3 0.3 0.3 0.3 0.3],0.63,0.002909687743270246
[0.3 0.3 0.3 0.3 0.3],0.63,0.002913710806143706
[0.3 0.3 0.3 0.3 0.3],0.63,0.0029177394314817023
[0.3 0.3 0.3 0.3 0.3],0.63,0.0029217736269751445
[0.3 0.3 0.3 0.3 0.3],0.63,0.002925813400325575
[0.3 0.3 0.3 0.3 0.3],0.63,0.0029298587592451893
[0.3 0.3 0.3 0.3 0.3],0.63,0.002933909711456836
[0.3 0.3 0.3 0.3 0.3],0.63,0.0029379662646940503
[0.3 0.3 0.3 0.3 0.3],0.63,0.002942028426701058
[0.3 0.3 0.3 0.3 0.3],0.63,0.002946096205232792
[0.3 0.3 0.3 0.3 0.3],0.63,0.0029501696080549084
[0.3 0.3 0.3 0.3 0.3],0.63,0.0029542486429437985
[0.3 0.3 0.3 0.3 0.3],0.63,0.0029583333176866075
[0.3 0.3 0.3 0.3 0.3],0.63,0.0029624236400812467
[0.3 0.3 0.3 0.3 0.3],0.63,0.0029665196179364086
[0.3 0.3 0.3 0.3 0.3],0.63,0.0029706212590715863
[0.3 0.3 0.3 0.3 0.3],0.63,0.002974728571317075
[0.3 0.3 0.3 0.3 0.3],0.63,0.0029788415625140053
[0.3 0.3 0.3 0.3 0.3],0.63,0.0029829602405143465
[0.3 0.3 0.3 0.3 0.3],0.63,0.0029870846131809245
[0.3 0.3 0.3 0.3 0.3],0.63,0.0029912146883874363
[0.3 0.3 0.3 0.3 0.3],0.63,0.002995350474018466
[0.3 0.3 0.3 0.3 0.3],0.63,0.0029994919779695014
[0.3 0.3 0.3 0.3 0.3],0.63,0.003003639208146939
[0.3 0.3 0.3 0.3 0.3],0.63,0.0030077921724681153
[0.3 0.3 0.3 0.3 0.3],0.63,0.0030119508788613103
[0.3 0.3 0.3 0.3 0.3],0.63,0.0030161153352657676
[0.3 0.3 0.3 0.3 0.3],0.63,0.003020285549631706
[0.3 0.3 0.3 0.3 0.3],0.63,0.0030244615299203385
[0.3 0.3 0.3 0.3 0.3],0.63,0.0030286432841038838
[0.3 0.3 0.3 0.3 0.3],0.63,0.0030328308201655846
[0.3 0.3 0.3 0.3 0.3],0.63,0.0030370241460997236
